QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY
37,100.0,8,3700.0,31/01/2005,Shipped,1,Ships,"Oulu Toy Supplies, Inc.",Finland
25,64.97,9,1624.25,31/01/2005,Shipped,1,Planes,"Oulu Toy Supplies, Inc.",Finland
23,100.0,10,2300.0,31/01/2005,Shipped,1,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland
46,66.0,11,3036.0,31/01/2005,Shipped,1,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland
33,57.32,12,1891.56,31/01/2005,Shipped,1,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland
39,73.0,13,2847.0,31/01/2005,Shipped,1,Planes,"Oulu Toy Supplies, Inc.",Finland
44,100.0,14,4400.0,31/01/2005,Shipped,1,Ships,"Oulu Toy Supplies, Inc.",Finland
32,84.41,15,2701.12,31/01/2005,Shipped,1,Ships,"Oulu Toy Supplies, Inc.",Finland
41,70.33,16,2883.53,31/01/2005,Shipped,1,Ships,"Oulu Toy Supplies, Inc.",Finland
45,55.62,17,2502.9,31/01/2005,Shipped,1,Planes,"Oulu Toy Supplies, Inc.",Finland
22,100.0,1,2200.0,02/02/2005,Shipped,1,Motorcycles,"Australian Gift Network, Co",Australia
42,69.27,2,2909.34,02/02/2005,Shipped,1,Planes,"Australian Gift Network, Co",Australia
46,94.1,3,4328.6,02/02/2005,Shipped,1,Planes,"Australian Gift Network, Co",Australia
22,53.3,4,1172.6,02/02/2005,Shipped,1,Motorcycles,"Australian Gift Network, Co",Australia
39,100.0,5,3900.0,02/02/2005,Shipped,1,Motorcycles,"Australian Gift Network, Co",Australia
38,100.0,6,3800.0,02/02/2005,Shipped,1,Motorcycles,"Australian Gift Network, Co",Australia
33,100.0,1,3300.0,03/02/2005,Shipped,1,Planes,La Rochelle Gifts,France
43,100.0,2,4300.0,03/02/2005,Shipped,1,Planes,La Rochelle Gifts,France
37,100.0,3,3700.0,03/02/2005,Shipped,1,Motorcycles,La Rochelle Gifts,France
44,82.26,4,3619.44,03/02/2005,Shipped,1,Vintage Cars,La Rochelle Gifts,France
49,65.8,5,3224.2,03/02/2005,Shipped,1,Vintage Cars,La Rochelle Gifts,France
37,81.87,6,3029.19,03/02/2005,Shipped,1,Planes,La Rochelle Gifts,France
45,76.0,7,3420.0,03/02/2005,Shipped,1,Classic Cars,La Rochelle Gifts,France
49,100.0,8,4900.0,03/02/2005,Shipped,1,Motorcycles,La Rochelle Gifts,France
23,100.0,9,2300.0,03/02/2005,Shipped,1,Motorcycles,La Rochelle Gifts,France
25,66.73,10,1668.25,03/02/2005,Shipped,1,Planes,La Rochelle Gifts,France
44,100.0,11,4400.0,03/02/2005,Shipped,1,Planes,La Rochelle Gifts,France
21,34.91,12,733.11,03/02/2005,Shipped,1,Motorcycles,La Rochelle Gifts,France
49,78.92,13,3867.08,03/02/2005,Shipped,1,Motorcycles,La Rochelle Gifts,France
20,100.0,14,2000.0,03/02/2005,Shipped,1,Motorcycles,La Rochelle Gifts,France
41,100.0,15,4100.0,03/02/2005,Shipped,1,Motorcycles,La Rochelle Gifts,France
35,100.0,1,3500.0,08/02/2005,Shipped,1,Classic Cars,Boards & Toys Co.,USA
50,100.0,1,5000.0,09/02/2005,Shipped,1,Classic Cars,"Toys of Finland, Co.",Finland
35,100.0,2,3500.0,09/02/2005,Shipped,1,Classic Cars,"Toys of Finland, Co.",Finland
39,100.0,3,3900.0,09/02/2005,Shipped,1,Classic Cars,"Toys of Finland, Co.",Finland
31,67.76,4,2100.56,09/02/2005,Shipped,1,Classic Cars,"Toys of Finland, Co.",Finland
24,67.83,5,1627.92,09/02/2005,Shipped,1,Classic Cars,"Toys of Finland, Co.",Finland
36,100.0,6,3600.0,09/02/2005,Shipped,1,Classic Cars,"Toys of Finland, Co.",Finland
27,49.3,1,1331.1,10/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
40,82.46,1,3298.4,10/02/2005,Shipped,1,Motorcycles,Euro Shopping Channel,Spain
39,100.0,2,3900.0,10/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
41,100.0,2,4100.0,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
32,100.0,3,3200.0,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
33,53.27,3,1757.91,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
22,100.0,4,2200.0,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
32,70.83,4,2266.56,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
34,42.64,5,1449.76,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
29,100.0,5,2900.0,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
46,41.54,6,1910.84,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
41,100.0,7,4100.0,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
49,67.14,8,3289.86,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
28,100.0,9,2800.0,10/02/2005,Shipped,1,Motorcycles,Euro Shopping Channel,Spain
43,96.49,10,4149.07,10/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
32,100.0,1,3200.0,16/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
24,100.0,2,2400.0,16/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
34,100.0,3,3400.0,16/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
32,70.56,4,2257.92,16/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
27,68.35,5,1845.45,16/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
36,37.5,6,1350.0,16/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
44,36.29,7,1596.76,16/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
21,47.18,8,990.78,16/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
44,79.06,9,3478.64,16/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
40,100.0,10,4000.0,16/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
34,100.0,11,3400.0,16/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
43,95.03,12,4086.29,16/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
27,93.16,13,2515.32,16/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
20,100.0,1,2000.0,17/02/2005,Shipped,1,Trucks and Buses,Corporate Gift Ideas Co.,USA
39,100.0,1,3900.0,17/02/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
48,98.0,2,4704.0,17/02/2005,Shipped,1,Trucks and Buses,Corporate Gift Ideas Co.,USA
39,100.0,2,3900.0,17/02/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
36,100.0,3,3600.0,17/02/2005,Shipped,1,Classic Cars,Corporate Gift Ideas Co.,USA
20,100.0,3,2000.0,17/02/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
40,68.08,4,2723.2,17/02/2005,Shipped,1,Vintage Cars,Corporate Gift Ideas Co.,USA
33,100.0,4,3300.0,17/02/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
25,88.0,5,2200.0,17/02/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
35,100.0,5,3500.0,17/02/2005,Shipped,1,Vintage Cars,Corporate Gift Ideas Co.,USA
37,100.0,6,3700.0,17/02/2005,Shipped,1,Classic Cars,Corporate Gift Ideas Co.,USA
26,100.0,6,2600.0,17/02/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
35,48.62,7,1701.7,17/02/2005,Shipped,1,Trucks and Buses,Corporate Gift Ideas Co.,USA
50,100.0,7,5000.0,17/02/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
41,100.0,8,4100.0,17/02/2005,Shipped,1,Vintage Cars,Corporate Gift Ideas Co.,USA
48,100.0,8,4800.0,17/02/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
25,52.83,9,1320.75,17/02/2005,Shipped,1,Vintage Cars,Corporate Gift Ideas Co.,USA
34,54.84,9,1864.56,17/02/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
34,100.0,10,3400.0,17/02/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
37,100.0,11,3700.0,17/02/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
34,95.35,12,3241.9,17/02/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
32,66.58,13,2130.56,17/02/2005,Shipped,1,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
38,100.0,1,3800.0,22/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
22,91.76,2,2018.72,22/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
40,100.0,3,4000.0,22/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
21,93.91,4,1972.11,22/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
32,53.18,5,1701.76,22/02/2005,Shipped,1,Trucks and Buses,Euro Shopping Channel,Spain
47,100.0,6,4700.0,22/02/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
28,58.58,7,1640.24,22/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
44,36.07,8,1587.08,22/02/2005,Shipped,1,Trains,Euro Shopping Channel,Spain
24,61.52,9,1476.48,22/02/2005,Shipped,1,Vintage Cars,Euro Shopping Channel,Spain
38,60.06,10,2282.28,22/02/2005,Shipped,1,Trains,Euro Shopping Channel,Spain
27,100.0,11,2700.0,22/02/2005,Shipped,1,Trucks and Buses,Euro Shopping Channel,Spain
26,100.0,12,2600.0,22/02/2005,Shipped,1,Trains,Euro Shopping Channel,Spain
29,100.0,13,2900.0,22/02/2005,Shipped,1,Trucks and Buses,Euro Shopping Channel,Spain
49,100.0,1,4900.0,23/02/2005,Shipped,1,Ships,Corporate Gift Ideas Co.,USA
43,97.87,2,4208.41,23/02/2005,Shipped,1,Vintage Cars,Corporate Gift Ideas Co.,USA
28,80.54,3,2255.12,23/02/2005,Shipped,1,Ships,Corporate Gift Ideas Co.,USA
34,100.0,4,3400.0,23/02/2005,Shipped,1,Classic Cars,Corporate Gift Ideas Co.,USA
25,77.34,1,1933.5,28/02/2005,Shipped,1,Ships,Mini Gifts Distributors Ltd.,USA
37,85.54,2,3164.98,28/02/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
39,55.96,1,2182.44,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
45,92.08,2,4143.6,01/03/2005,Resolved,1,Ships,Euro Shopping Channel,Spain
30,95.48,3,2864.4,01/03/2005,Resolved,1,Ships,Euro Shopping Channel,Spain
43,100.0,4,4300.0,01/03/2005,Resolved,1,Ships,Euro Shopping Channel,Spain
37,93.01,5,3441.37,01/03/2005,Resolved,1,Ships,Euro Shopping Channel,Spain
22,57.55,6,1266.1,01/03/2005,Resolved,1,Vintage Cars,Euro Shopping Channel,Spain
25,54.57,7,1364.25,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
50,63.34,8,3167.0,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
35,63.76,9,2231.6,01/03/2005,Resolved,1,Vintage Cars,Euro Shopping Channel,Spain
37,100.0,10,3700.0,01/03/2005,Resolved,1,Ships,Euro Shopping Channel,Spain
33,41.71,11,1376.43,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
41,73.32,12,3006.12,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
29,85.76,13,2487.04,01/03/2005,Resolved,1,Ships,Euro Shopping Channel,Spain
37,83.84,14,3102.08,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
44,86.4,15,3801.6,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
50,87.15,16,4357.5,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
32,94.34,17,3018.88,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
21,74.77,18,1570.17,01/03/2005,Resolved,1,Planes,Euro Shopping Channel,Spain
44,94.9,1,4175.6,02/03/2005,Shipped,1,Motorcycles,"Dragon Souveniers, Ltd.",Singapore
45,100.0,1,4500.0,03/03/2005,Shipped,1,Motorcycles,Scandinavian Gift Ideas,Sweden
27,100.0,1,2700.0,03/03/2005,Shipped,1,Vintage Cars,FunGiftIdeas.com,USA
49,81.4,2,3988.6,03/03/2005,Shipped,1,Motorcycles,Scandinavian Gift Ideas,Sweden
46,100.0,2,4600.0,03/03/2005,Shipped,1,Planes,FunGiftIdeas.com,USA
49,79.22,3,3881.78,03/03/2005,Shipped,1,Classic Cars,Scandinavian Gift Ideas,Sweden
50,100.0,3,5000.0,03/03/2005,Shipped,1,Planes,FunGiftIdeas.com,USA
42,76.36,4,3207.12,03/03/2005,Shipped,1,Motorcycles,FunGiftIdeas.com,USA
26,99.04,4,2575.04,03/03/2005,Shipped,1,Classic Cars,Scandinavian Gift Ideas,Sweden
50,44.51,5,2225.5,03/03/2005,Shipped,1,Motorcycles,FunGiftIdeas.com,USA
39,100.0,5,3900.0,03/03/2005,Shipped,1,Motorcycles,Scandinavian Gift Ideas,Sweden
44,100.0,6,4400.0,03/03/2005,Shipped,1,Motorcycles,FunGiftIdeas.com,USA
25,72.38,6,1809.5,03/03/2005,Shipped,1,Classic Cars,Scandinavian Gift Ideas,Sweden
21,86.77,7,1822.17,03/03/2005,Shipped,1,Motorcycles,FunGiftIdeas.com,USA
36,70.26,7,2529.36,03/03/2005,Shipped,1,Classic Cars,Scandinavian Gift Ideas,Sweden
47,100.0,8,4700.0,03/03/2005,Shipped,1,Classic Cars,Scandinavian Gift Ideas,Sweden
35,100.0,8,3500.0,03/03/2005,Shipped,1,Vintage Cars,FunGiftIdeas.com,USA
50,100.0,1,5000.0,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
36,100.0,2,3600.0,04/03/2005,Shipped,1,Motorcycles,Mini Gifts Distributors Ltd.,USA
49,100.0,3,4900.0,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
35,65.13,4,2279.55,04/03/2005,Shipped,1,Motorcycles,Mini Gifts Distributors Ltd.,USA
37,100.0,5,3700.0,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
46,52.84,6,2430.64,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
26,78.11,7,2030.86,04/03/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
45,100.0,8,4500.0,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
40,100.0,9,4000.0,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
30,82.42,10,2472.6,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
41,44.56,11,1826.96,04/03/2005,Shipped,1,Motorcycles,Mini Gifts Distributors Ltd.,USA
45,48.98,12,2204.1,04/03/2005,Shipped,1,Motorcycles,Mini Gifts Distributors Ltd.,USA
22,100.0,13,2200.0,04/03/2005,Shipped,1,Motorcycles,Mini Gifts Distributors Ltd.,USA
36,93.77,14,3375.72,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
34,43.05,15,1463.7,04/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
31,98.99,16,3068.69,04/03/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
24,100.0,1,2400.0,09/03/2005,Shipped,1,Vintage Cars,"Anna's Decorations, Ltd",Australia
35,100.0,2,3500.0,09/03/2005,Shipped,1,Vintage Cars,"Anna's Decorations, Ltd",Australia
42,100.0,3,4200.0,09/03/2005,Shipped,1,Vintage Cars,"Anna's Decorations, Ltd",Australia
24,100.0,4,2400.0,09/03/2005,Shipped,1,Classic Cars,"Anna's Decorations, Ltd",Australia
44,38.5,5,1694.0,09/03/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
32,45.25,6,1448.0,09/03/2005,Shipped,1,Vintage Cars,"Anna's Decorations, Ltd",Australia
37,46.9,7,1735.3,09/03/2005,Shipped,1,Classic Cars,"Anna's Decorations, Ltd",Australia
33,100.0,8,3300.0,09/03/2005,Shipped,1,Vintage Cars,"Anna's Decorations, Ltd",Australia
39,63.2,9,2464.8,09/03/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
29,85.1,10,2467.9,09/03/2005,Shipped,1,Trucks and Buses,"Anna's Decorations, Ltd",Australia
36,100.0,1,3600.0,10/03/2005,Shipped,1,Vintage Cars,Mini Auto Werke,Austria
29,86.92,2,2520.68,10/03/2005,Shipped,1,Vintage Cars,Mini Auto Werke,Austria
37,59.96,3,2218.52,10/03/2005,Shipped,1,Vintage Cars,Mini Auto Werke,Austria
37,100.0,1,3700.0,15/03/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
31,50.29,2,1558.99,15/03/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
36,62.77,3,2259.72,15/03/2005,Shipped,1,Trucks and Buses,Euro Shopping Channel,Spain
30,60.28,4,1808.4,15/03/2005,Shipped,1,Trains,Euro Shopping Channel,Spain
22,100.0,5,2200.0,15/03/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
46,38.9,6,1789.4,15/03/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
37,100.0,7,3700.0,15/03/2005,Shipped,1,Classic Cars,Euro Shopping Channel,Spain
33,69.12,1,2280.96,17/03/2005,Shipped,1,Classic Cars,Lyon Souveniers,France
32,100.0,2,3200.0,17/03/2005,Shipped,1,Classic Cars,Lyon Souveniers,France
45,100.0,3,4500.0,17/03/2005,Shipped,1,Trains,Lyon Souveniers,France
46,100.0,4,4600.0,17/03/2005,Shipped,1,Trucks and Buses,Lyon Souveniers,France
39,66.67,1,2600.13,23/03/2005,Shipped,1,Ships,Mini Gifts Distributors Ltd.,USA
33,100.0,2,3300.0,23/03/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
33,100.0,3,3300.0,23/03/2005,Shipped,1,Classic Cars,Mini Gifts Distributors Ltd.,USA
24,89.75,4,2154.0,23/03/2005,Shipped,1,Trains,Mini Gifts Distributors Ltd.,USA
45,100.0,5,4500.0,23/03/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
49,100.0,6,4900.0,23/03/2005,Shipped,1,Ships,Mini Gifts Distributors Ltd.,USA
27,83.2,7,2246.4,23/03/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
37,90.57,8,3351.09,23/03/2005,Shipped,1,Vintage Cars,Mini Gifts Distributors Ltd.,USA
34,62.24,1,2116.16,28/03/2005,Shipped,1,Ships,Alpha Cognac,France
36,100.0,2,3600.0,28/03/2005,Shipped,1,Ships,Alpha Cognac,France
48,100.0,3,4800.0,28/03/2005,Shipped,1,Ships,Alpha Cognac,France
22,66.5,4,1463.0,28/03/2005,Shipped,1,Ships,Alpha Cognac,France
32,80.55,5,2577.6,28/03/2005,Shipped,1,Ships,Alpha Cognac,France
34,40.22,1,1367.48,30/03/2005,Shipped,1,Planes,Reims Collectables,France
41,68.24,2,2797.84,30/03/2005,Shipped,1,Planes,Reims Collectables,France
28,57.55,3,1611.4,30/03/2005,Shipped,1,Planes,Reims Collectables,France
22,67.41,4,1483.02,30/03/2005,Shipped,1,Vintage Cars,Reims Collectables,France
49,36.66,5,1796.34,30/03/2005,Shipped,1,Vintage Cars,Reims Collectables,France
47,87.69,6,4121.43,30/03/2005,Shipped,1,Planes,Reims Collectables,France
36,100.0,7,3600.0,30/03/2005,Shipped,1,Ships,Reims Collectables,France
22,86.76,8,1908.72,30/03/2005,Shipped,1,Planes,Reims Collectables,France
23,100.0,9,2300.0,30/03/2005,Shipped,1,Planes,Reims Collectables,France
29,65.6,10,1902.4,30/03/2005,Shipped,1,Planes,Reims Collectables,France
33,100.0,11,3300.0,30/03/2005,Shipped,1,Planes,Reims Collectables,France
36,87.36,12,3144.96,30/03/2005,Shipped,1,Planes,Reims Collectables,France
34,71.67,13,2436.78,30/03/2005,Shipped,1,Vintage Cars,Reims Collectables,France
45,78.25,14,3521.25,30/03/2005,Shipped,1,Planes,Reims Collectables,France
34,76.88,15,2613.92,30/03/2005,Shipped,1,Planes,Reims Collectables,France
43,100.0,16,4300.0,30/03/2005,Shipped,1,Planes,Reims Collectables,France
45,100.0,17,4500.0,30/03/2005,Shipped,1,Vintage Cars,Reims Collectables,France
28,72.26,18,2023.28,30/03/2005,Shipped,1,Ships,Reims Collectables,France
34,100.0,1,3400.0,01/04/2005,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
24,61.66,2,1479.84,01/04/2005,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
38,57.2,3,2173.6,01/04/2005,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
20,56.12,4,1122.4,01/04/2005,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
46,87.8,5,4038.8,01/04/2005,Shipped,2,Ships,The Sharp Gifts Warehouse,USA
58,100.0,6,5800.0,01/04/2005,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
30,74.84,7,2245.2,01/04/2005,Shipped,2,Ships,The Sharp Gifts Warehouse,USA
42,72.96,8,3064.32,01/04/2005,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
64,100.0,9,6400.0,01/04/2005,Shipped,2,Classic Cars,The Sharp Gifts Warehouse,USA
45,100.0,1,4500.0,07/04/2005,Shipped,2,Motorcycles,Auto Canal Petit,France
55,55.72,2,3064.6,07/04/2005,Shipped,2,Motorcycles,Auto Canal Petit,France
59,87.6,3,5168.4,07/04/2005,Shipped,2,Motorcycles,Auto Canal Petit,France
36,52.22,1,1879.92,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
30,40.23,2,1206.9,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
31,68.34,3,2118.54,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
27,79.65,4,2150.55,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
45,100.0,5,4500.0,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
66,100.0,6,6600.0,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
24,100.0,7,2400.0,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
46,100.0,8,4600.0,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
66,100.0,9,6600.0,08/04/2005,Shipped,2,Motorcycles,"UK Collectables, Ltd.",UK
55,100.0,1,5500.0,14/04/2005,Shipped,2,Classic Cars,Mini Caravy,France
47,44.56,2,2094.32,14/04/2005,Shipped,2,Classic Cars,Mini Caravy,France
76,100.0,3,7600.0,14/04/2005,Shipped,2,Classic Cars,Mini Caravy,France
61,73.92,4,4509.12,14/04/2005,Shipped,2,Classic Cars,Mini Caravy,France
97,93.28,5,9048.16,14/04/2005,Shipped,2,Classic Cars,Mini Caravy,France
15,36.93,1,553.95,22/04/2005,Shipped,2,Vintage Cars,"Tokyo Collectables, Ltd",Japan
61,29.54,1,1801.94,23/04/2005,Shipped,2,Vintage Cars,Handji Gifts& Co,Singapore
6,100.0,2,600.0,23/04/2005,Shipped,2,Vintage Cars,Handji Gifts& Co,Singapore
26,100.0,1,2600.0,01/05/2005,Shipped,2,Trucks and Buses,Quebec Home Shopping Network,Canada
27,100.0,2,2700.0,01/05/2005,Shipped,2,Classic Cars,Quebec Home Shopping Network,Canada
46,100.0,3,4600.0,01/05/2005,Shipped,2,Trucks and Buses,Quebec Home Shopping Network,Canada
34,100.0,4,3400.0,01/05/2005,Shipped,2,Classic Cars,Quebec Home Shopping Network,Canada
27,69.16,5,1867.32,01/05/2005,Shipped,2,Trucks and Buses,Quebec Home Shopping Network,Canada
40,100.0,6,4000.0,01/05/2005,Shipped,2,Trucks and Buses,Quebec Home Shopping Network,Canada
35,59.87,7,2095.45,01/05/2005,Shipped,2,Vintage Cars,Quebec Home Shopping Network,Canada
27,100.0,8,2700.0,01/05/2005,Shipped,2,Trucks and Buses,Quebec Home Shopping Network,Canada
23,100.0,9,2300.0,01/05/2005,Shipped,2,Classic Cars,Quebec Home Shopping Network,Canada
31,100.0,1,3100.0,03/05/2005,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
21,52.6,2,1104.6,03/05/2005,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
26,100.0,3,2600.0,03/05/2005,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
41,100.0,4,4100.0,03/05/2005,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
54,100.0,5,5400.0,03/05/2005,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
30,36.07,6,1082.1,03/05/2005,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
19,48.7,7,925.3,03/05/2005,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
56,98.18,8,5498.08,03/05/2005,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
60,100.0,9,6000.0,03/05/2005,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
70,100.0,10,7000.0,03/05/2005,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
47,61.99,11,2913.53,03/05/2005,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
22,100.0,1,2200.0,05/05/2005,Shipped,2,Classic Cars,Gift Depot Inc.,USA
36,100.0,2,3600.0,05/05/2005,Shipped,2,Classic Cars,Gift Depot Inc.,USA
47,100.0,3,4700.0,05/05/2005,Shipped,2,Classic Cars,Gift Depot Inc.,USA
51,63.85,4,3256.35,05/05/2005,Shipped,2,Trains,Gift Depot Inc.,USA
49,100.0,5,4900.0,05/05/2005,Shipped,2,Classic Cars,Gift Depot Inc.,USA
24,49.71,6,1193.04,05/05/2005,Shipped,2,Trains,Gift Depot Inc.,USA
32,87.6,1,2803.2,10/05/2005,Shipped,2,Motorcycles,L'ordine Souveniers,Italy
45,100.0,2,4500.0,10/05/2005,Shipped,2,Motorcycles,L'ordine Souveniers,Italy
41,100.0,3,4100.0,10/05/2005,Shipped,2,Planes,L'ordine Souveniers,Italy
15,98.84,4,1482.6,10/05/2005,Shipped,2,Planes,L'ordine Souveniers,Italy
48,74.62,5,3581.76,10/05/2005,Shipped,2,Planes,L'ordine Souveniers,Italy
47,88.63,6,4165.61,10/05/2005,Shipped,2,Planes,L'ordine Souveniers,Italy
